Sample rate,Time,HR (bpm),Speed (km/h),Pace (min/km),Cadence,Altitude (m),Stride length (m),Distances (m),Temperatures (C),Power (W)
,0:01:12,109,,,,,,,,
,0:01:13,110,,,,,,,,
,0:01:14,111,,,,,,,,
,0:01:15,111,,,,,,,,
,0:01:16,112,,,,,,,,
,0:01:17,113,,,,,,,,
,0:01:18,113,,,,,,,,
,0:01:19,114,,,,,,,,
,0:01:20,114,,,,,,,,
,0:01:21,114,,,,,,,,
,0:01:22,115,,,,,,,,
,0:01:23,115,,,,,,,,
,0:01:24,116,,,,,,,,
,0:01:25,116,,,,,,,,
,0:01:26,116,,,,,,,,
,0:01:27,116,,,,,,,,
,0:01:28,116,,,,,,,,
,0:01:29,117,,,,,,,,
,0:01:30,118,,,,,,,,
,0:01:31,118,,,,,,,,
,0:01:32,119,,,,,,,,
,0:01:33,118,,,,,,,,
,0:01:34,116,,,,,,,,
,0:01:35,115,,,,,,,,
,0:01:36,114,,,,,,,,
,0:01:37,112,,,,,,,,
,0:01:38,112,,,,,,,,
,0:01:39,112,,,,,,,,
,0:01:40,113,,,,,,,,
,0:01:41,114,,,,,,,,
,0:01:42,115,,,,,,,,
,0:01:43,115,,,,,,,,
,0:01:44,113,,,,,,,,
,0:01:45,110,,,,,,,,
,0:01:46,109,,,,,,,,
,0:01:47,109,,,,,,,,
,0:01:48,113,,,,,,,,
,0:01:49,114,,,,,,,,
,0:01:50,114,,,,,,,,
,0:01:51,116,,,,,,,,
,0:01:52,116,,,,,,,,
,0:01:53,114,,,,,,,,
,0:01:54,111,,,,,,,,
,0:01:55,109,,,,,,,,
,0:01:56,108,,,,,,,,
,0:01:57,107,,,,,,,,
,0:01:58,106,,,,,,,,
,0:01:59,106,,,,,,,,
,0:02:00,106,,,,,,,,
,0:02:01,107,,,,,,,,
,0:02:02,107,,,,,,,,
,0:02:03,108,,,,,,,,
,0:02:04,108,,,,,,,,
,0:02:05,109,,,,,,,,
,0:02:06,109,,,,,,,,
,0:02:07,110,,,,,,,,
,0:02:08,110,,,,,,,,
,0:02:09,112,,,,,,,,
,0:02:10,113,,,,,,,,
,0:02:11,113,,,,,,,,
,0:02:12,113,,,,,,,,
,0:02:13,114,,,,,,,,
,0:02:14,114,,,,,,,,
,0:02:15,114,,,,,,,,
,0:02:16,113,,,,,,,,
,0:02:17,112,,,,,,,,
,0:02:18,111,,,,,,,,
,0:02:19,110,,,,,,,,
,0:02:20,110,,,,,,,,
,0:02:21,111,,,,,,,,
,0:02:22,111,,,,,,,,
,0:02:23,113,,,,,,,,
,0:02:24,115,,,,,,,,
,0:02:25,115,,,,,,,,
,0:02:26,115,,,,,,,,
,0:02:27,115,,,,,,,,
,0:02:28,115,,,,,,,,
,0:02:29,114,,,,,,,,
,0:02:30,113,,,,,,,,
,0:02:31,113,,,,,,,,
,0:02:32,114,,,,,,,,
,0:02:33,114,,,,,,,,
,0:02:34,113,,,,,,,,
,0:02:35,114,,,,,,,,
,0:02:36,114,,,,,,,,
,0:02:37,115,,,,,,,,
,0:02:38,115,,,,,,,,
,0:02:39,117,,,,,,,,
,0:02:40,119,,,,,,,,
,0:02:41,119,,,,,,,,
,0:02:42,119,,,,,,,,
,0:02:43,120,,,,,,,,
,0:02:44,118,,,,,,,,
,0:02:45,114,,,,,,,,
,0:02:46,110,,,,,,,,
,0:02:47,110,,,,,,,,
,0:02:48,111,,,,,,,,
,0:02:49,112,,,,,,,,
,0:02:50,112,,,,,,,,
,0:02:51,113,,,,,,,,
,0:02:52,114,,,,,,,,
,0:02:53,112,,,,,,,,
,0:02:54,112,,,,,,,,
,0:02:55,113,,,,,,,,
,0:02:56,113,,,,,,,,
,0:02:57,113,,,,,,,,
,0:02:58,113,,,,,,,,
,0:02:59,113,,,,,,,,
,0:03:00,113,,,,,,,,
,0:03:01,115,,,,,,,,
,0:03:02,115,,,,,,,,
,0:03:03,117,,,,,,,,
,0:03:04,119,,,,,,,,
,0:03:05,118,,,,,,,,
,0:03:06,117,,,,,,,,
,0:03:07,113,,,,,,,,
,0:03:08,109,,,,,,,,
,0:03:09,108,,,,,,,,
,0:03:10,105,,,,,,,,
,0:03:11,104,,,,,,,,
,0:03:12,106,,,,,,,,
,0:03:13,110,,,,,,,,
,0:03:14,110,,,,,,,,
,0:03:15,112,,,,,,,,
,0:03:16,115,,,,,,,,
,0:03:17,115,,,,,,,,
,0:03:18,116,,,,,,,,
,0:03:19,115,,,,,,,,
,0:03:20,114,,,,,,,,
,0:03:21,114,,,,,,,,
,0:03:22,114,,,,,,,,
,0:03:23,114,,,,,,,,
,0:03:24,115,,,,,,,,
,0:03:25,115,,,,,,,,
,0:03:26,115,,,,,,,,
,0:03:27,116,,,,,,,,
,0:03:28,116,,,,,,,,
,0:03:29,116,,,,,,,,
,0:03:30,116,,,,,,,,
,0:03:31,117,,,,,,,,
,0:03:32,119,,,,,,,,
,0:03:33,119,,,,,,,,
,0:03:34,121,,,,,,,,
,0:03:35,121,,,,,,,,
,0:03:36,122,,,,,,,,
,0:03:37,122,,,,,,,,
,0:03:38,122,,,,,,,,
,0:03:39,122,,,,,,,,
,0:03:40,123,,,,,,,,
,0:03:41,122,,,,,,,,
,0:03:42,121,,,,,,,,
,0:03:43,117,,,,,,,,
,0:03:44,118,,,,,,,,
,0:03:45,119,,,,,,,,
,0:03:46,119,,,,,,,,
,0:03:47,119,,,,,,,,
,0:03:48,120,,,,,,,,
,0:03:49,120,,,,,,,,
,0:03:50,120,,,,,,,,
,0:03:51,120,,,,,,,,
,0:03:52,121,,,,,,,,
,0:03:53,120,,,,,,,,
,0:03:54,121,,,,,,,,
,0:03:55,121,,,,,,,,
,0:03:56,121,,,,,,,,
,0:03:57,122,,,,,,,,
,0:03:58,122,,,,,,,,
,0:03:59,122,,,,,,,,
,0:04:00,123,,,,,,,,
,0:04:01,123,,,,,,,,
,0:04:02,123,,,,,,,,
,0:04:03,123,,,,,,,,
,0:04:04,123,,,,,,,,
,0:04:05,121,,,,,,,,
,0:04:06,121,,,,,,,,
,0:04:07,121,,,,,,,,
,0:04:08,121,,,,,,,,
,0:04:09,120,,,,,,,,
,0:04:10,119,,,,,,,,
,0:04:11,118,,,,,,,,
,0:04:12,118,,,,,,,,
,0:04:13,118,,,,,,,,
,0:04:14,118,,,,,,,,
,0:04:15,119,,,,,,,,
,0:04:16,119,,,,,,,,
,0:04:17,120,,,,,,,,
,0:04:18,120,,,,,,,,
,0:04:19,120,,,,,,,,
,0:04:20,121,,,,,,,,
,0:04:21,122,,,,,,,,
,0:04:22,123,,,,,,,,
,0:04:23,123,,,,,,,,
,0:04:24,123,,,,,,,,
,0:04:25,123,,,,,,,,
,0:04:26,122,,,,,,,,
,0:04:27,122,,,,,,,,
,0:04:28,123,,,,,,,,
,0:04:29,123,,,,,,,,
,0:04:30,123,,,,,,,,
,0:04:31,123,,,,,,,,
,0:04:32,122,,,,,,,,
,0:04:33,121,,,,,,,,
,0:04:34,119,,,,,,,,
,0:04:35,119,,,,,,,,
,0:04:36,120,,,,,,,,
,0:04:37,121,,,,,,,,
,0:04:38,122,,,,,,,,
,0:04:39,122,,,,,,,,
,0:04:40,121,,,,,,,,
,0:04:41,118,,,,,,,,
,0:04:42,116,,,,,,,,
,0:04:43,116,,,,,,,,
,0:04:44,113,,,,,,,,
,0:04:45,112,,,,,,,,
,0:04:46,113,,,,,,,,
,0:04:47,114,,,,,,,,
,0:04:48,116,,,,,,,,
,0:04:49,117,,,,,,,,
,0:04:50,117,,,,,,,,
,0:04:51,116,,,,,,,,
,0:04:52,116,,,,,,,,
,0:04:53,115,,,,,,,,
,0:04:54,112,,,,,,,,
,0:04:55,109,,,,,,,,
,0:04:56,109,,,,,,,,
,0:04:57,111,,,,,,,,
,0:04:58,113,,,,,,,,
,0:04:59,115,,,,,,,,
,0:05:00,115,,,,,,,,
,0:05:01,115,,,,,,,,
,0:05:02,114,,,,,,,,
,0:05:03,112,,,,,,,,
,0:05:04,111,,,,,,,,
,0:05:05,108,,,,,,,,
,0:05:06,107,,,,,,,,
,0:05:07,109,,,,,,,,
,0:05:08,112,,,,,,,,
,0:05:09,115,,,,,,,,
,0:05:10,117,,,,,,,,
,0:05:11,118,,,,,,,,
,0:05:12,118,,,,,,,,
,0:05:13,115,,,,,,,,
,0:05:14,113,,,,,,,,
,0:05:15,109,,,,,,,,
,0:05:16,109,,,,,,,,
,0:05:17,109,,,,,,,,
,0:05:18,110,,,,,,,,
,0:05:19,111,,,,,,,,
,0:05:20,113,,,,,,,,
,0:05:21,112,,,,,,,,
,0:05:22,112,,,,,,,,
,0:05:23,115,,,,,,,,
,0:05:24,117,,,,,,,,
,0:05:25,118,,,,,,,,
,0:05:26,119,,,,,,,,
,0:05:27,119,,,,,,,,
,0:05:28,118,,,,,,,,
,0:05:29,117,,,,,,,,
,0:05:30,116,,,,,,,,
,0:05:31,117,,,,,,,,
,0:05:32,117,,,,,,,,
,0:05:33,118,,,,,,,,
,0:05:34,120,,,,,,,,
,0:05:35,120,,,,,,,,
,0:05:36,121,,,,,,,,
,0:05:37,121,,,,,,,,
,0:05:38,120,,,,,,,,
,0:05:39,120,,,,,,,,
,0:05:40,121,,,,,,,,
,0:05:41,122,,,,,,,,
,0:05:42,122,,,,,,,,
,0:05:43,123,,,,,,,,
,0:05:44,123,,,,,,,,
,0:05:45,122,,,,,,,,
,0:05:46,122,,,,,,,,
,0:05:47,122,,,,,,,,
,0:05:48,121,,,,,,,,
,0:05:49,121,,,,,,,,
,0:05:50,121,,,,,,,,
,0:05:51,120,,,,,,,,
,0:05:52,119,,,,,,,,
,0:05:53,118,,,,,,,,
,0:05:54,118,,,,,,,,
,0:05:55,119,,,,,,,,
,0:05:56,120,,,,,,,,
,0:05:57,120,,,,,,,,
,0:05:58,120,,,,,,,,
,0:05:59,120,,,,,,,,
,0:06:00,121,,,,,,,,
,0:06:01,121,,,,,,,,
,0:06:02,121,,,,,,,,
,0:06:03,121,,,,,,,,
,0:06:04,121,,,,,,,,
,0:06:05,122,,,,,,,,
,0:06:06,122,,,,,,,,
,0:06:07,122,,,,,,,,
,0:06:08,122,,,,,,,,
,0:06:09,122,,,,,,,,
,0:06:10,123,,,,,,,,
,0:06:11,123,,,,,,,,
,0:06:12,124,,,,,,,,
,0:06:13,124,,,,,,,,
,0:06:14,124,,,,,,,,
,0:06:15,124,,,,,,,,
,0:06:16,124,,,,,,,,
,0:06:17,125,,,,,,,,
,0:06:18,125,,,,,,,,
,0:06:19,125,,,,,,,,
,0:06:20,125,,,,,,,,
,0:06:21,125,,,,,,,,
,0:06:22,126,,,,,,,,
,0:06:23,126,,,,,,,,
,0:06:24,126,,,,,,,,
,0:06:25,126,,,,,,,,
,0:06:26,127,,,,,,,,
,0:06:27,126,,,,,,,,
,0:06:28,126,,,,,,,,
,0:06:29,126,,,,,,,,
,0:06:30,126,,,,,,,,
,0:06:31,126,,,,,,,,
,0:06:32,126,,,,,,,,
,0:06:33,126,,,,,,,,
,0:06:34,126,,,,,,,,
,0:06:35,126,,,,,,,,
,0:06:36,126,,,,,,,,
,0:06:37,126,,,,,,,,
,0:06:38,126,,,,,,,,
,0:06:39,126,,,,,,,,
,0:06:40,127,,,,,,,,
,0:06:41,128,,,,,,,,
,0:06:42,129,,,,,,,,
,0:06:43,130,,,,,,,,
,0:06:44,129,,,,,,,,
,0:06:45,127,,,,,,,,
,0:06:46,127,,,,,,,,
,0:06:47,118,,,,,,,,
,0:06:48,116,,,,,,,,
,0:06:49,115,,,,,,,,
,0:06:50,115,,,,,,,,
,0:06:51,116,,,,,,,,
,0:06:52,116,,,,,,,,
,0:06:53,117,,,,,,,,
,0:06:54,117,,,,,,,,
,0:06:55,117,,,,,,,,
,0:06:56,118,,,,,,,,
,0:06:57,119,,,,,,,,
,0:06:58,120,,,,,,,,
,0:06:59,120,,,,,,,,
,0:07:00,122,,,,,,,,
,0:07:01,122,,,,,,,,
,0:07:02,122,,,,,,,,
,0:07:03,123,,,,,,,,
,0:07:04,124,,,,,,,,
,0:07:05,125,,,,,,,,
,0:07:06,126,,,,,,,,
,0:07:07,127,,,,,,,,
,0:07:08,127,,,,,,,,
,0:07:09,126,,,,,,,,
,0:07:10,125,,,,,,,,
,0:07:11,120,,,,,,,,
,0:07:12,120,,,,,,,,
,0:07:13,120,,,,,,,,
,0:07:14,120,,,,,,,,
,0:07:15,121,,,,,,,,
,0:07:16,122,,,,,,,,
,0:07:17,122,,,,,,,,
,0:07:18,122,,,,,,,,
,0:07:19,122,,,,,,,,
,0:07:20,121,,,,,,,,
,0:07:21,121,,,,,,,,
,0:07:22,121,,,,,,,,
,0:07:23,121,,,,,,,,
,0:07:24,121,,,,,,,,
,0:07:25,122,,,,,,,,
,0:07:26,122,,,,,,,,
,0:07:27,122,,,,,,,,
,0:07:28,123,,,,,,,,
,0:07:29,122,,,,,,,,
,0:07:30,123,,,,,,,,
,0:07:31,123,,,,,,,,
,0:07:32,123,,,,,,,,
,0:07:33,123,,,,,,,,
,0:07:34,123,,,,,,,,
,0:07:35,123,,,,,,,,
,0:07:36,124,,,,,,,,
,0:07:37,124,,,,,,,,
,0:07:38,124,,,,,,,,
,0:07:39,124,,,,,,,,
,0:07:40,125,,,,,,,,
,0:07:41,127,,,,,,,,
,0:07:42,127,,,,,,,,
,0:07:43,128,,,,,,,,
,0:07:44,128,,,,,,,,
,0:07:45,127,,,,,,,,
,0:07:46,126,,,,,,,,
,0:07:47,124,,,,,,,,
,0:07:48,123,,,,,,,,
,0:07:49,122,,,,,,,,
,0:07:50,122,,,,,,,,
,0:07:51,122,,,,,,,,
,0:07:52,123,,,,,,,,
,0:07:53,123,,,,,,,,
,0:07:54,123,,,,,,,,
,0:07:55,122,,,,,,,,
,0:07:56,122,,,,,,,,
,0:07:57,122,,,,,,,,
,0:07:58,123,,,,,,,,
,0:07:59,123,,,,,,,,
,0:08:00,124,,,,,,,,
,0:08:01,124,,,,,,,,
,0:08:02,124,,,,,,,,
,0:08:03,126,,,,,,,,
,0:08:04,126,,,,,,,,
,0:08:05,126,,,,,,,,
,0:08:06,126,,,,,,,,
,0:08:07,125,,,,,,,,
,0:08:08,120,,,,,,,,
,0:08:09,116,,,,,,,,
,0:08:10,116,,,,,,,,
,0:08:11,118,,,,,,,,
,0:08:12,118,,,,,,,,
,0:08:13,119,,,,,,,,
,0:08:14,119,,,,,,,,
,0:08:15,119,,,,,,,,
,0:08:16,120,,,,,,,,
,0:08:17,120,,,,,,,,
,0:08:18,121,,,,,,,,
,0:08:19,123,,,,,,,,
,0:08:20,124,,,,,,,,
,0:08:21,124,,,,,,,,
,0:08:22,124,,,,,,,,
,0:08:23,125,,,,,,,,
,0:08:24,125,,,,,,,,
,0:08:25,126,,,,,,,,
,0:08:26,126,,,,,,,,
,0:08:27,126,,,,,,,,
,0:08:28,126,,,,,,,,
,0:08:29,126,,,,,,,,
,0:08:30,126,,,,,,,,
,0:08:31,127,,,,,,,,
,0:08:32,126,,,,,,,,
,0:08:33,126,,,,,,,,
,0:08:34,126,,,,,,,,
,0:08:35,126,,,,,,,,
,0:08:36,126,,,,,,,,
,0:08:37,126,,,,,,,,
,0:08:38,126,,,,,,,,
,0:08:39,126,,,,,,,,
,0:08:40,124,,,,,,,,
,0:08:41,122,,,,,,,,
,0:08:42,122,,,,,,,,
,0:08:43,124,,,,,,,,
,0:08:44,124,,,,,,,,
,0:08:45,125,,,,,,,,
,0:08:46,125,,,,,,,,
,0:08:47,126,,,,,,,,
,0:08:48,126,,,,,,,,
,0:08:49,126,,,,,,,,
,0:08:50,126,,,,,,,,
,0:08:51,126,,,,,,,,
,0:08:52,127,,,,,,,,
,0:08:53,128,,,,,,,,
,0:08:54,129,,,,,,,,
,0:08:55,129,,,,,,,,
,0:08:56,129,,,,,,,,
,0:08:57,129,,,,,,,,
,0:08:58,130,,,,,,,,
,0:08:59,130,,,,,,,,
,0:09:00,130,,,,,,,,
,0:09:01,130,,,,,,,,
,0:09:02,130,,,,,,,,
,0:09:03,129,,,,,,,,
,0:09:04,129,,,,,,,,
,0:09:05,129,,,,,,,,
,0:09:06,129,,,,,,,,
,0:09:07,129,,,,,,,,
,0:09:08,128,,,,,,,,
,0:09:09,129,,,,,,,,
,0:09:10,129,,,,,,,,
,0:09:11,130,,,,,,,,
,0:09:12,131,,,,,,,,
,0:09:13,131,,,,,,,,
,0:09:14,131,,,,,,,,
,0:09:15,131,,,,,,,,
,0:09:16,131,,,,,,,,
,0:09:17,131,,,,,,,,
,0:09:18,131,,,,,,,,
,0:09:19,131,,,,,,,,
,0:09:20,131,,,,,,,,
,0:09:21,131,,,,,,,,
,0:09:22,131,,,,,,,,
,0:09:23,131,,,,,,,,
,0:09:24,132,,,,,,,,
,0:09:25,132,,,,,,,,
,0:09:26,132,,,,,,,,
,0:09:27,132,,,,,,,,
,0:09:28,132,,,,,,,,
,0:09:29,132,,,,,,,,
,0:09:30,131,,,,,,,,
,0:09:31,130,,,,,,,,
,0:09:32,130,,,,,,,,
,0:09:33,129,,,,,,,,
,0:09:34,128,,,,,,,,
,0:09:35,128,,,,,,,,
,0:09:36,127,,,,,,,,
,0:09:37,127,,,,,,,,
,0:09:38,128,,,,,,,,
,0:09:39,128,,,,,,,,
,0:09:40,129,,,,,,,,
,0:09:41,130,,,,,,,,
,0:09:42,130,,,,,,,,
,0:09:43,130,,,,,,,,
,0:09:44,130,,,,,,,,
,0:09:45,131,,,,,,,,
,0:09:46,132,,,,,,,,
,0:09:47,132,,,,,,,,
,0:09:48,132,,,,,,,,
,0:09:49,132,,,,,,,,
,0:09:50,132,,,,,,,,
,0:09:51,131,,,,,,,,
,0:09:52,131,,,,,,,,
,0:09:53,131,,,,,,,,
,0:09:54,131,,,,,,,,
,0:09:55,131,,,,,,,,
,0:09:56,132,,,,,,,,
,0:09:57,133,,,,,,,,
,0:09:58,133,,,,,,,,
,0:09:59,133,,,,,,,,
,0:10:00,132,,,,,,,,
,0:10:01,131,,,,,,,,
,0:10:02,130,,,,,,,,
,0:10:03,130,,,,,,,,
,0:10:04,130,,,,,,,,
,0:10:05,130,,,,,,,,
,0:10:06,131,,,,,,,,
,0:10:07,131,,,,,,,,
,0:10:08,132,,,,,,,,
,0:10:09,133,,,,,,,,
,0:10:10,134,,,,,,,,
,0:10:11,135,,,,,,,,
,0:10:12,136,,,,,,,,
,0:10:13,137,,,,,,,,
,0:10:14,140,,,,,,,,
,0:10:15,141,,,,,,,,
,0:10:16,142,,,,,,,,
,0:10:17,144,,,,,,,,
,0:10:18,145,,,,,,,,
,0:10:19,146,,,,,,,,
,0:10:20,146,,,,,,,,
,0:10:21,147,,,,,,,,
,0:10:22,147,,,,,,,,
,0:10:23,147,,,,,,,,
,0:10:24,147,,,,,,,,
,0:10:25,148,,,,,,,,
,0:10:26,148,,,,,,,,
,0:10:27,148,,,,,,,,
,0:10:28,149,,,,,,,,
,0:10:29,149,,,,,,,,
,0:10:30,149,,,,,,,,
,0:10:31,148,,,,,,,,
,0:10:32,148,,,,,,,,
,0:10:33,147,,,,,,,,
,0:10:34,146,,,,,,,,
,0:10:35,146,,,,,,,,
,0:10:36,146,,,,,,,,
,0:10:37,146,,,,,,,,
,0:10:38,146,,,,,,,,
,0:10:39,146,,,,,,,,
,0:10:40,146,,,,,,,,
,0:10:41,145,,,,,,,,
,0:10:42,146,,,,,,,,
,0:10:43,145,,,,,,,,
,0:10:44,145,,,,,,,,
,0:10:45,145,,,,,,,,
,0:10:46,144,,,,,,,,
,0:10:47,144,,,,,,,,
,0:10:48,144,,,,,,,,
,0:10:49,143,,,,,,,,
,0:10:50,144,,,,,,,,
,0:10:51,144,,,,,,,,
,0:10:52,144,,,,,,,,
,0:10:53,145,,,,,,,,
,0:10:54,145,,,,,,,,
,0:10:55,146,,,,,,,,
,0:10:56,146,,,,,,,,
,0:10:57,146,,,,,,,,
,0:10:58,146,,,,,,,,
,0:10:59,145,,,,,,,,
,0:11:00,146,,,,,,,,
,0:11:01,146,,,,,,,,
,0:11:02,146,,,,,,,,
,0:11:03,146,,,,,,,,
,0:11:04,145,,,,,,,,
,0:11:05,145,,,,,,,,
,0:11:06,144,,,,,,,,
,0:11:07,144,,,,,,,,
,0:11:08,144,,,,,,,,
,0:11:09,145,,,,,,,,
,0:11:10,145,,,,,,,,
,0:11:11,144,,,,,,,,
,0:11:12,143,,,,,,,,
,0:11:13,142,,,,,,,,
,0:11:14,140,,,,,,,,
,0:11:15,139,,,,,,,,
,0:11:16,138,,,,,,,,
,0:11:17,137,,,,,,,,
,0:11:18,136,,,,,,,,
,0:11:19,136,,,,,,,,
,0:11:20,136,,,,,,,,
,0:11:21,136,,,,,,,,
,0:11:22,136,,,,,,,,
,0:11:23,133,,,,,,,,
,0:11:24,131,,,,,,,,
,0:11:25,129,,,,,,,,
,0:11:26,128,,,,,,,,
,0:11:27,127,,,,,,,,
,0:11:28,125,,,,,,,,
,0:11:29,124,,,,,,,,
,0:11:30,123,,,,,,,,
,0:11:31,122,,,,,,,,
,0:11:32,122,,,,,,,,
,0:11:33,122,,,,,,,,
,0:11:34,122,,,,,,,,
,0:11:35,124,,,,,,,,
,0:11:36,126,,,,,,,,
,0:11:37,128,,,,,,,,
,0:11:38,129,,,,,,,,
,0:11:39,129,,,,,,,,
,0:11:40,130,,,,,,,,
,0:11:41,129,,,,,,,,
,0:11:42,128,,,,,,,,
,0:11:43,127,,,,,,,,
,0:11:44,125,,,,,,,,
,0:11:45,124,,,,,,,,
,0:11:46,123,,,,,,,,
,0:11:47,123,,,,,,,,
,0:11:48,123,,,,,,,,
,0:11:49,124,,,,,,,,
,0:11:50,123,,,,,,,,
,0:11:51,122,,,,,,,,
,0:11:52,120,,,,,,,,
,0:11:53,118,,,,,,,,
,0:11:54,117,,,,,,,,
,0:11:55,117,,,,,,,,
,0:11:56,117,,,,,,,,
,0:11:57,117,,,,,,,,
,0:11:58,117,,,,,,,,
,0:11:59,117,,,,,,,,
,0:12:00,117,,,,,,,,
,0:12:01,116,,,,,,,,
,0:12:02,117,,,,,,,,
,0:12:03,117,,,,,,,,
,0:12:04,118,,,,,,,,
,0:12:05,118,,,,,,,,
,0:12:06,119,,,,,,,,
,0:12:07,119,,,,,,,,
,0:12:08,119,,,,,,,,
,0:12:09,119,,,,,,,,
,0:12:10,119,,,,,,,,
,0:12:11,118,,,,,,,,
,0:12:12,120,,,,,,,,
,0:12:13,121,,,,,,,,
,0:12:14,124,,,,,,,,
,0:12:15,126,,,,,,,,
,0:12:16,127,,,,,,,,
,0:12:17,129,,,,,,,,
,0:12:18,131,,,,,,,,
,0:12:19,133,,,,,,,,
,0:12:20,134,,,,,,,,
,0:12:21,136,,,,,,,,
,0:12:22,137,,,,,,,,
,0:12:23,137,,,,,,,,
,0:12:24,138,,,,,,,,
,0:12:25,139,,,,,,,,
,0:12:26,139,,,,,,,,
,0:12:27,140,,,,,,,,
,0:12:28,140,,,,,,,,
,0:12:29,141,,,,,,,,
,0:12:30,141,,,,,,,,
,0:12:31,142,,,,,,,,
,0:12:32,142,,,,,,,,
,0:12:33,143,,,,,,,,
,0:12:34,143,,,,,,,,
,0:12:35,143,,,,,,,,
,0:12:36,144,,,,,,,,
,0:12:37,145,,,,,,,,
,0:12:38,145,,,,,,,,
,0:12:39,146,,,,,,,,
,0:12:40,146,,,,,,,,
,0:12:41,147,,,,,,,,
,0:12:42,147,,,,,,,,
,0:12:43,148,,,,,,,,
,0:12:44,148,,,,,,,,
,0:12:45,148,,,,,,,,
,0:12:46,148,,,,,,,,
,0:12:47,148,,,,,,,,
,0:12:48,148,,,,,,,,
,0:12:49,149,,,,,,,,
,0:12:50,150,,,,,,,,
,0:12:51,150,,,,,,,,
,0:12:52,150,,,,,,,,
,0:12:53,150,,,,,,,,
,0:12:54,150,,,,,,,,
,0:12:55,150,,,,,,,,
,0:12:56,150,,,,,,,,
,0:12:57,150,,,,,,,,
,0:12:58,150,,,,,,,,
,0:12:59,150,,,,,,,,
,0:13:00,150,,,,,,,,
,0:13:01,150,,,,,,,,
,0:13:02,151,,,,,,,,
,0:13:03,151,,,,,,,,
,0:13:04,151,,,,,,,,
,0:13:05,151,,,,,,,,
,0:13:06,151,,,,,,,,
,0:13:07,150,,,,,,,,
,0:13:08,149,,,,,,,,
,0:13:09,149,,,,,,,,
,0:13:10,148,,,,,,,,
,0:13:11,147,,,,,,,,
,0:13:12,147,,,,,,,,
,0:13:13,145,,,,,,,,
,0:13:14,145,,,,,,,,
,0:13:15,144,,,,,,,,
,0:13:16,144,,,,,,,,
,0:13:17,143,,,,,,,,
,0:13:18,142,,,,,,,,
,0:13:19,141,,,,,,,,
,0:13:20,139,,,,,,,,
,0:13:21,138,,,,,,,,
,0:13:22,138,,,,,,,,
,0:13:23,136,,,,,,,,
,0:13:24,134,,,,,,,,
,0:13:25,133,,,,,,,,
,0:13:26,133,,,,,,,,
,0:13:27,131,,,,,,,,
,0:13:28,130,,,,,,,,
,0:13:29,128,,,,,,,,
,0:13:30,127,,,,,,,,
,0:13:31,127,,,,,,,,
,0:13:32,126,,,,,,,,
,0:13:33,127,,,,,,,,
,0:13:34,127,,,,,,,,
