Sample rate,Time,HR (bpm),Speed (km/h),Pace (min/km),Cadence,Altitude (m),Stride length (m),Distances (m),Temperatures (C),Power (W)
,0:13:22,136,,,,,,,,
,0:13:23,135,,,,,,,,
,0:13:24,133,,,,,,,,
,0:13:25,132,,,,,,,,
,0:13:26,132,,,,,,,,
,0:13:27,132,,,,,,,,
,0:13:28,131,,,,,,,,
,0:13:29,131,,,,,,,,
,0:13:30,130,,,,,,,,
,0:13:31,130,,,,,,,,
,0:13:32,131,,,,,,,,
,0:13:33,131,,,,,,,,
,0:13:34,132,,,,,,,,
,0:13:35,132,,,,,,,,
,0:13:36,133,,,,,,,,
,0:13:37,133,,,,,,,,
,0:13:38,132,,,,,,,,
,0:13:39,131,,,,,,,,
,0:13:40,130,,,,,,,,
,0:13:41,130,,,,,,,,
,0:13:42,131,,,,,,,,
,0:13:43,132,,,,,,,,
,0:13:44,133,,,,,,,,
,0:13:45,134,,,,,,,,
,0:13:46,134,,,,,,,,
,0:13:47,135,,,,,,,,
,0:13:48,136,,,,,,,,
,0:13:49,137,,,,,,,,
,0:13:50,138,,,,,,,,
,0:13:51,139,,,,,,,,
,0:13:52,140,,,,,,,,
,0:13:53,141,,,,,,,,
,0:13:54,143,,,,,,,,
,0:13:55,144,,,,,,,,
,0:13:56,145,,,,,,,,
,0:13:57,145,,,,,,,,
,0:13:58,146,,,,,,,,
,0:13:59,146,,,,,,,,
,0:14:00,146,,,,,,,,
,0:14:01,146,,,,,,,,
,0:14:02,146,,,,,,,,
,0:14:03,147,,,,,,,,
,0:14:04,148,,,,,,,,
,0:14:05,149,,,,,,,,
,0:14:06,150,,,,,,,,
,0:14:07,150,,,,,,,,
,0:14:08,151,,,,,,,,
,0:14:09,151,,,,,,,,
,0:14:10,150,,,,,,,,
,0:14:11,150,,,,,,,,
,0:14:12,151,,,,,,,,
,0:14:13,151,,,,,,,,
,0:14:14,151,,,,,,,,
,0:14:15,153,,,,,,,,
,0:14:16,153,,,,,,,,
,0:14:17,154,,,,,,,,
,0:14:18,155,,,,,,,,
,0:14:19,156,,,,,,,,
,0:14:20,156,,,,,,,,
,0:14:21,157,,,,,,,,
,0:14:22,158,,,,,,,,
,0:14:23,158,,,,,,,,
,0:14:24,159,,,,,,,,
,0:14:25,159,,,,,,,,
,0:14:26,160,,,,,,,,
,0:14:27,160,,,,,,,,
,0:14:28,161,,,,,,,,
,0:14:29,161,,,,,,,,
,0:14:30,161,,,,,,,,
,0:14:31,162,,,,,,,,
,0:14:32,162,,,,,,,,
,0:14:33,161,,,,,,,,
,0:14:34,161,,,,,,,,
,0:14:35,161,,,,,,,,
,0:14:36,161,,,,,,,,
,0:14:37,162,,,,,,,,
,0:14:38,162,,,,,,,,
,0:14:39,161,,,,,,,,
,0:14:40,162,,,,,,,,
,0:14:41,162,,,,,,,,
,0:14:42,162,,,,,,,,
,0:14:43,162,,,,,,,,
,0:14:44,161,,,,,,,,
,0:14:45,161,,,,,,,,
,0:14:46,160,,,,,,,,
,0:14:47,160,,,,,,,,
,0:14:48,160,,,,,,,,
,0:14:49,160,,,,,,,,
,0:14:50,159,,,,,,,,
,0:14:51,159,,,,,,,,
,0:14:52,158,,,,,,,,
,0:14:53,158,,,,,,,,
,0:14:54,157,,,,,,,,
,0:14:55,156,,,,,,,,
,0:14:56,156,,,,,,,,
,0:14:57,155,,,,,,,,
,0:14:58,155,,,,,,,,
,0:14:59,155,,,,,,,,
,0:15:00,153,,,,,,,,
,0:15:01,152,,,,,,,,
,0:15:02,151,,,,,,,,
,0:15:03,149,,,,,,,,
,0:15:04,149,,,,,,,,
,0:15:05,148,,,,,,,,
,0:15:06,147,,,,,,,,
,0:15:07,147,,,,,,,,
,0:15:08,146,,,,,,,,
,0:15:09,146,,,,,,,,
,0:15:10,144,,,,,,,,
,0:15:11,143,,,,,,,,
,0:15:12,143,,,,,,,,
,0:15:13,142,,,,,,,,
,0:15:14,142,,,,,,,,
,0:15:15,142,,,,,,,,
,0:15:16,142,,,,,,,,
,0:15:17,141,,,,,,,,
,0:15:18,141,,,,,,,,
,0:15:19,140,,,,,,,,
,0:15:20,137,,,,,,,,
,0:15:21,136,,,,,,,,
,0:15:22,136,,,,,,,,
,0:15:23,137,,,,,,,,
,0:15:24,138,,,,,,,,
,0:15:25,138,,,,,,,,
,0:15:26,136,,,,,,,,
,0:15:27,134,,,,,,,,
,0:15:28,132,,,,,,,,
,0:15:29,130,,,,,,,,
,0:15:30,128,,,,,,,,
,0:15:31,128,,,,,,,,
,0:15:32,129,,,,,,,,
,0:15:33,129,,,,,,,,
,0:15:34,129,,,,,,,,
,0:15:35,130,,,,,,,,
,0:15:36,130,,,,,,,,
,0:15:37,130,,,,,,,,
,0:15:38,130,,,,,,,,
,0:15:39,130,,,,,,,,
,0:15:40,130,,,,,,,,
,0:15:41,131,,,,,,,,
,0:15:42,131,,,,,,,,
,0:15:43,132,,,,,,,,
,0:15:44,133,,,,,,,,
,0:15:45,135,,,,,,,,
,0:15:46,135,,,,,,,,
,0:15:47,136,,,,,,,,
,0:15:48,137,,,,,,,,
,0:15:49,138,,,,,,,,
,0:15:50,139,,,,,,,,
,0:15:51,139,,,,,,,,
,0:15:52,140,,,,,,,,
,0:15:53,141,,,,,,,,
,0:15:54,142,,,,,,,,
,0:15:55,142,,,,,,,,
,0:15:56,143,,,,,,,,
,0:15:57,144,,,,,,,,
,0:15:58,144,,,,,,,,
,0:15:59,145,,,,,,,,
,0:16:00,145,,,,,,,,
,0:16:01,146,,,,,,,,
,0:16:02,146,,,,,,,,
,0:16:03,147,,,,,,,,
,0:16:04,147,,,,,,,,
,0:16:05,148,,,,,,,,
,0:16:06,148,,,,,,,,
,0:16:07,149,,,,,,,,
,0:16:08,150,,,,,,,,
,0:16:09,151,,,,,,,,
,0:16:10,151,,,,,,,,
,0:16:11,151,,,,,,,,
,0:16:12,152,,,,,,,,
,0:16:13,152,,,,,,,,
,0:16:14,154,,,,,,,,
,0:16:15,154,,,,,,,,
,0:16:16,155,,,,,,,,
,0:16:17,155,,,,,,,,
,0:16:18,156,,,,,,,,
,0:16:19,156,,,,,,,,
,0:16:20,157,,,,,,,,
,0:16:21,158,,,,,,,,
,0:16:22,158,,,,,,,,
,0:16:23,159,,,,,,,,
,0:16:24,159,,,,,,,,
,0:16:25,160,,,,,,,,
,0:16:26,160,,,,,,,,
,0:16:27,160,,,,,,,,
,0:16:28,160,,,,,,,,
,0:16:29,160,,,,,,,,
,0:16:30,160,,,,,,,,
,0:16:31,161,,,,,,,,
,0:16:32,161,,,,,,,,
,0:16:33,162,,,,,,,,
,0:16:34,162,,,,,,,,
,0:16:35,162,,,,,,,,
,0:16:36,163,,,,,,,,
,0:16:37,163,,,,,,,,
,0:16:38,163,,,,,,,,
,0:16:39,163,,,,,,,,
,0:16:40,163,,,,,,,,
,0:16:41,163,,,,,,,,
,0:16:42,163,,,,,,,,
,0:16:43,163,,,,,,,,
,0:16:44,163,,,,,,,,
,0:16:45,162,,,,,,,,
,0:16:46,162,,,,,,,,
,0:16:47,162,,,,,,,,
,0:16:48,161,,,,,,,,
,0:16:49,160,,,,,,,,
,0:16:50,160,,,,,,,,
,0:16:51,159,,,,,,,,
,0:16:52,159,,,,,,,,
,0:16:53,159,,,,,,,,
,0:16:54,159,,,,,,,,
,0:16:55,159,,,,,,,,
,0:16:56,158,,,,,,,,
,0:16:57,156,,,,,,,,
,0:16:58,154,,,,,,,,
,0:16:59,154,,,,,,,,
,0:17:00,153,,,,,,,,
,0:17:01,152,,,,,,,,
,0:17:02,151,,,,,,,,
,0:17:03,151,,,,,,,,
,0:17:04,150,,,,,,,,
,0:17:05,150,,,,,,,,
,0:17:06,149,,,,,,,,
,0:17:07,148,,,,,,,,
,0:17:08,146,,,,,,,,
,0:17:09,144,,,,,,,,
,0:17:10,144,,,,,,,,
,0:17:11,142,,,,,,,,
,0:17:12,142,,,,,,,,
,0:17:13,143,,,,,,,,
,0:17:14,143,,,,,,,,
,0:17:15,143,,,,,,,,
,0:17:16,142,,,,,,,,
,0:17:17,140,,,,,,,,
,0:17:18,139,,,,,,,,
,0:17:19,137,,,,,,,,
,0:17:20,137,,,,,,,,
,0:17:21,137,,,,,,,,
,0:17:22,138,,,,,,,,
,0:17:23,138,,,,,,,,
,0:17:24,137,,,,,,,,
,0:17:25,136,,,,,,,,
,0:17:26,135,,,,,,,,
,0:17:27,133,,,,,,,,
,0:17:28,132,,,,,,,,
,0:17:29,132,,,,,,,,
,0:17:30,134,,,,,,,,
,0:17:31,134,,,,,,,,
,0:17:32,135,,,,,,,,
,0:17:33,134,,,,,,,,
,0:17:34,134,,,,,,,,
,0:17:35,134,,,,,,,,
,0:17:36,135,,,,,,,,
,0:17:37,136,,,,,,,,
,0:17:38,136,,,,,,,,
,0:17:39,137,,,,,,,,
,0:17:40,138,,,,,,,,
,0:17:41,139,,,,,,,,
,0:17:42,140,,,,,,,,
,0:17:43,141,,,,,,,,
,0:17:44,142,,,,,,,,
,0:17:45,143,,,,,,,,
,0:17:46,144,,,,,,,,
,0:17:47,144,,,,,,,,
,0:17:48,146,,,,,,,,
,0:17:49,147,,,,,,,,
,0:17:50,148,,,,,,,,
,0:17:51,148,,,,,,,,
,0:17:52,149,,,,,,,,
,0:17:53,149,,,,,,,,
,0:17:54,150,,,,,,,,
,0:17:55,150,,,,,,,,
,0:17:56,150,,,,,,,,
,0:17:57,150,,,,,,,,
,0:17:58,152,,,,,,,,
,0:17:59,152,,,,,,,,
,0:18:00,152,,,,,,,,
,0:18:01,152,,,,,,,,
,0:18:02,153,,,,,,,,
,0:18:03,153,,,,,,,,
,0:18:04,154,,,,,,,,
,0:18:05,155,,,,,,,,
,0:18:06,155,,,,,,,,
,0:18:07,156,,,,,,,,
,0:18:08,157,,,,,,,,
,0:18:09,158,,,,,,,,
,0:18:10,158,,,,,,,,
,0:18:11,158,,,,,,,,
,0:18:12,159,,,,,,,,
,0:18:13,160,,,,,,,,
,0:18:14,160,,,,,,,,
,0:18:15,161,,,,,,,,
,0:18:16,162,,,,,,,,
,0:18:17,162,,,,,,,,
,0:18:18,161,,,,,,,,
,0:18:19,162,,,,,,,,
,0:18:20,162,,,,,,,,
,0:18:21,162,,,,,,,,
,0:18:22,162,,,,,,,,
,0:18:23,162,,,,,,,,
,0:18:24,162,,,,,,,,
,0:18:25,162,,,,,,,,
,0:18:26,162,,,,,,,,
,0:18:27,162,,,,,,,,
,0:18:28,162,,,,,,,,
,0:18:29,162,,,,,,,,
,0:18:30,162,,,,,,,,
,0:18:31,162,,,,,,,,
,0:18:32,161,,,,,,,,
,0:18:33,160,,,,,,,,
,0:18:34,160,,,,,,,,
,0:18:35,160,,,,,,,,
,0:18:36,159,,,,,,,,
,0:18:37,159,,,,,,,,
,0:18:38,157,,,,,,,,
,0:18:39,157,,,,,,,,
,0:18:40,157,,,,,,,,
,0:18:41,155,,,,,,,,
,0:18:42,154,,,,,,,,
,0:18:43,154,,,,,,,,
,0:18:44,153,,,,,,,,
,0:18:45,152,,,,,,,,
,0:18:46,151,,,,,,,,
,0:18:47,149,,,,,,,,
,0:18:48,149,,,,,,,,
,0:18:49,146,,,,,,,,
,0:18:50,146,,,,,,,,
,0:18:51,147,,,,,,,,
,0:18:52,147,,,,,,,,
,0:18:53,146,,,,,,,,
,0:18:54,144,,,,,,,,
,0:18:55,142,,,,,,,,
,0:18:56,141,,,,,,,,
,0:18:57,139,,,,,,,,
,0:18:58,138,,,,,,,,
,0:18:59,136,,,,,,,,
,0:19:00,135,,,,,,,,
,0:19:01,135,,,,,,,,
,0:19:02,135,,,,,,,,
,0:19:03,133,,,,,,,,
,0:19:04,131,,,,,,,,
,0:19:05,130,,,,,,,,
,0:19:06,130,,,,,,,,
,0:19:07,130,,,,,,,,
,0:19:08,130,,,,,,,,
,0:19:09,131,,,,,,,,
,0:19:10,131,,,,,,,,
,0:19:11,132,,,,,,,,
,0:19:12,131,,,,,,,,
,0:19:13,131,,,,,,,,
,0:19:14,130,,,,,,,,
,0:19:15,130,,,,,,,,
,0:19:16,129,,,,,,,,
,0:19:17,129,,,,,,,,
,0:19:18,127,,,,,,,,
,0:19:19,126,,,,,,,,
,0:19:20,126,,,,,,,,
,0:19:21,125,,,,,,,,
,0:19:22,126,,,,,,,,
,0:19:23,126,,,,,,,,
,0:19:24,128,,,,,,,,
,0:19:25,129,,,,,,,,
,0:19:26,129,,,,,,,,
,0:19:27,129,,,,,,,,
,0:19:28,129,,,,,,,,
,0:19:29,129,,,,,,,,
,0:19:30,131,,,,,,,,
,0:19:31,132,,,,,,,,
,0:19:32,132,,,,,,,,
,0:19:33,132,,,,,,,,
,0:19:34,131,,,,,,,,
,0:19:35,131,,,,,,,,
,0:19:36,131,,,,,,,,
,0:19:37,131,,,,,,,,
,0:19:38,132,,,,,,,,
,0:19:39,133,,,,,,,,
,0:19:40,134,,,,,,,,
,0:19:41,135,,,,,,,,
,0:19:42,136,,,,,,,,
,0:19:43,138,,,,,,,,
,0:19:44,139,,,,,,,,
,0:19:45,142,,,,,,,,
,0:19:46,142,,,,,,,,
,0:19:47,144,,,,,,,,
,0:19:48,144,,,,,,,,
,0:19:49,144,,,,,,,,
,0:19:50,145,,,,,,,,
,0:19:51,146,,,,,,,,
,0:19:52,146,,,,,,,,
,0:19:53,147,,,,,,,,
,0:19:54,147,,,,,,,,
,0:19:55,147,,,,,,,,
,0:19:56,148,,,,,,,,
,0:19:57,148,,,,,,,,
,0:19:58,149,,,,,,,,
,0:19:59,149,,,,,,,,
,0:20:00,150,,,,,,,,
,0:20:01,150,,,,,,,,
,0:20:02,151,,,,,,,,
,0:20:03,151,,,,,,,,
,0:20:04,153,,,,,,,,
,0:20:05,153,,,,,,,,
,0:20:06,154,,,,,,,,
,0:20:07,155,,,,,,,,
,0:20:08,156,,,,,,,,
,0:20:09,157,,,,,,,,
,0:20:10,157,,,,,,,,
,0:20:11,158,,,,,,,,
,0:20:12,159,,,,,,,,
,0:20:13,160,,,,,,,,
,0:20:14,161,,,,,,,,
,0:20:15,161,,,,,,,,
,0:20:16,161,,,,,,,,
,0:20:17,161,,,,,,,,
,0:20:18,162,,,,,,,,
,0:20:19,162,,,,,,,,
,0:20:20,162,,,,,,,,
,0:20:21,162,,,,,,,,
,0:20:22,163,,,,,,,,
,0:20:23,163,,,,,,,,
,0:20:24,163,,,,,,,,
,0:20:25,163,,,,,,,,
,0:20:26,164,,,,,,,,
,0:20:27,164,,,,,,,,
,0:20:28,164,,,,,,,,
,0:20:29,164,,,,,,,,
,0:20:30,164,,,,,,,,
,0:20:31,164,,,,,,,,
,0:20:32,164,,,,,,,,
,0:20:33,164,,,,,,,,
,0:20:34,164,,,,,,,,
,0:20:35,164,,,,,,,,
,0:20:36,163,,,,,,,,
,0:20:37,163,,,,,,,,
,0:20:38,162,,,,,,,,
,0:20:39,162,,,,,,,,
,0:20:40,161,,,,,,,,
,0:20:41,160,,,,,,,,
,0:20:42,159,,,,,,,,
,0:20:43,157,,,,,,,,
,0:20:44,156,,,,,,,,
,0:20:45,154,,,,,,,,
,0:20:46,153,,,,,,,,
,0:20:47,152,,,,,,,,
,0:20:48,152,,,,,,,,
,0:20:49,151,,,,,,,,
,0:20:50,150,,,,,,,,
,0:20:51,149,,,,,,,,
,0:20:52,148,,,,,,,,
,0:20:53,148,,,,,,,,
,0:20:54,147,,,,,,,,
,0:20:55,146,,,,,,,,
,0:20:56,145,,,,,,,,
,0:20:57,145,,,,,,,,
,0:20:58,141,,,,,,,,
,0:20:59,140,,,,,,,,
,0:21:00,140,,,,,,,,
,0:21:01,140,,,,,,,,
,0:21:02,140,,,,,,,,
,0:21:03,140,,,,,,,,
,0:21:04,139,,,,,,,,
,0:21:05,139,,,,,,,,
,0:21:06,138,,,,,,,,
,0:21:07,138,,,,,,,,
,0:21:08,137,,,,,,,,
,0:21:09,136,,,,,,,,
,0:21:10,134,,,,,,,,
,0:21:11,133,,,,,,,,
,0:21:12,133,,,,,,,,
,0:21:13,133,,,,,,,,
,0:21:14,134,,,,,,,,
,0:21:15,134,,,,,,,,
,0:21:16,134,,,,,,,,
,0:21:17,134,,,,,,,,
,0:21:18,134,,,,,,,,
,0:21:19,134,,,,,,,,
,0:21:20,133,,,,,,,,
,0:21:21,133,,,,,,,,
,0:21:22,133,,,,,,,,
,0:21:23,134,,,,,,,,
,0:21:24,134,,,,,,,,
,0:21:25,133,,,,,,,,
,0:21:26,132,,,,,,,,
,0:21:27,131,,,,,,,,
,0:21:28,130,,,,,,,,
,0:21:29,130,,,,,,,,
,0:21:30,130,,,,,,,,
,0:21:31,131,,,,,,,,
,0:21:32,133,,,,,,,,
,0:21:33,135,,,,,,,,
,0:21:34,136,,,,,,,,
,0:21:35,138,,,,,,,,
,0:21:36,140,,,,,,,,
,0:21:37,141,,,,,,,,
,0:21:38,141,,,,,,,,
,0:21:39,142,,,,,,,,
,0:21:40,142,,,,,,,,
,0:21:41,143,,,,,,,,
,0:21:42,143,,,,,,,,
,0:21:43,144,,,,,,,,
,0:21:44,144,,,,,,,,
,0:21:45,145,,,,,,,,
,0:21:46,147,,,,,,,,
,0:21:47,147,,,,,,,,
,0:21:48,146,,,,,,,,
,0:21:49,146,,,,,,,,
,0:21:50,146,,,,,,,,
,0:21:51,147,,,,,,,,
,0:21:52,148,,,,,,,,
,0:21:53,148,,,,,,,,
,0:21:54,148,,,,,,,,
,0:21:55,150,,,,,,,,
,0:21:56,151,,,,,,,,
,0:21:57,152,,,,,,,,
,0:21:58,153,,,,,,,,
,0:21:59,153,,,,,,,,
,0:22:00,154,,,,,,,,
,0:22:01,155,,,,,,,,
,0:22:02,155,,,,,,,,
,0:22:03,156,,,,,,,,
,0:22:04,157,,,,,,,,
,0:22:05,157,,,,,,,,
,0:22:06,158,,,,,,,,
,0:22:07,159,,,,,,,,
,0:22:08,159,,,,,,,,
,0:22:09,160,,,,,,,,
,0:22:10,161,,,,,,,,
,0:22:11,161,,,,,,,,
,0:22:12,161,,,,,,,,
,0:22:13,162,,,,,,,,
,0:22:14,162,,,,,,,,
,0:22:15,162,,,,,,,,
,0:22:16,163,,,,,,,,
,0:22:17,163,,,,,,,,
,0:22:18,163,,,,,,,,
,0:22:19,164,,,,,,,,
,0:22:20,165,,,,,,,,
,0:22:21,165,,,,,,,,
,0:22:22,166,,,,,,,,
,0:22:23,166,,,,,,,,
,0:22:24,166,,,,,,,,
,0:22:25,167,,,,,,,,
,0:22:26,167,,,,,,,,
,0:22:27,167,,,,,,,,
,0:22:28,168,,,,,,,,
,0:22:29,167,,,,,,,,
,0:22:30,167,,,,,,,,
,0:22:31,167,,,,,,,,
,0:22:32,167,,,,,,,,
,0:22:33,167,,,,,,,,
,0:22:34,167,,,,,,,,
,0:22:35,167,,,,,,,,
,0:22:36,166,,,,,,,,
,0:22:37,165,,,,,,,,
,0:22:38,163,,,,,,,,
,0:22:39,161,,,,,,,,
,0:22:40,159,,,,,,,,
,0:22:41,158,,,,,,,,
,0:22:42,157,,,,,,,,
,0:22:43,156,,,,,,,,
,0:22:44,155,,,,,,,,
,0:22:45,155,,,,,,,,
,0:22:46,154,,,,,,,,
,0:22:47,154,,,,,,,,
,0:22:48,154,,,,,,,,
,0:22:49,153,,,,,,,,
,0:22:50,152,,,,,,,,
,0:22:51,151,,,,,,,,
,0:22:52,150,,,,,,,,
,0:22:53,148,,,,,,,,
,0:22:54,148,,,,,,,,
,0:22:55,147,,,,,,,,
,0:22:56,147,,,,,,,,
,0:22:57,146,,,,,,,,
,0:22:58,145,,,,,,,,
,0:22:59,145,,,,,,,,
,0:23:00,144,,,,,,,,
,0:23:01,142,,,,,,,,
,0:23:02,142,,,,,,,,
,0:23:03,141,,,,,,,,
,0:23:04,140,,,,,,,,
,0:23:05,139,,,,,,,,
,0:23:06,138,,,,,,,,
,0:23:07,138,,,,,,,,
,0:23:08,138,,,,,,,,
,0:23:09,137,,,,,,,,
,0:23:10,137,,,,,,,,
,0:23:11,137,,,,,,,,
,0:23:12,138,,,,,,,,
,0:23:13,138,,,,,,,,
,0:23:14,138,,,,,,,,
,0:23:15,137,,,,,,,,
,0:23:16,137,,,,,,,,
,0:23:17,137,,,,,,,,
,0:23:18,135,,,,,,,,
,0:23:19,134,,,,,,,,
,0:23:20,134,,,,,,,,
,0:23:21,135,,,,,,,,
,0:23:22,135,,,,,,,,
,0:23:23,135,,,,,,,,
,0:23:24,135,,,,,,,,
,0:23:25,135,,,,,,,,
,0:23:26,133,,,,,,,,
,0:23:27,132,,,,,,,,
,0:23:28,133,,,,,,,,
,0:23:29,134,,,,,,,,
,0:23:30,137,,,,,,,,
,0:23:31,137,,,,,,,,
,0:23:32,138,,,,,,,,
,0:23:33,138,,,,,,,,
,0:23:34,139,,,,,,,,
,0:23:35,139,,,,,,,,
,0:23:36,139,,,,,,,,
,0:23:37,141,,,,,,,,
,0:23:38,142,,,,,,,,
,0:23:39,143,,,,,,,,
,0:23:40,143,,,,,,,,
,0:23:41,143,,,,,,,,
,0:23:42,144,,,,,,,,
,0:23:43,144,,,,,,,,
,0:23:44,145,,,,,,,,
,0:23:45,146,,,,,,,,
,0:23:46,146,,,,,,,,
,0:23:47,147,,,,,,,,
,0:23:48,147,,,,,,,,
,0:23:49,149,,,,,,,,
,0:23:50,149,,,,,,,,
,0:23:51,149,,,,,,,,
,0:23:52,150,,,,,,,,
,0:23:53,150,,,,,,,,
,0:23:54,150,,,,,,,,
,0:23:55,150,,,,,,,,
,0:23:56,150,,,,,,,,
,0:23:57,150,,,,,,,,
,0:23:58,151,,,,,,,,
,0:23:59,152,,,,,,,,
,0:24:00,152,,,,,,,,
,0:24:01,153,,,,,,,,
,0:24:02,154,,,,,,,,
,0:24:03,155,,,,,,,,
,0:24:04,156,,,,,,,,
,0:24:05,156,,,,,,,,
,0:24:06,157,,,,,,,,
,0:24:07,157,,,,,,,,
,0:24:08,158,,,,,,,,
,0:24:09,159,,,,,,,,
,0:24:10,159,,,,,,,,
,0:24:11,160,,,,,,,,
,0:24:12,161,,,,,,,,
,0:24:13,161,,,,,,,,
,0:24:14,162,,,,,,,,
,0:24:15,162,,,,,,,,
,0:24:16,162,,,,,,,,
,0:24:17,163,,,,,,,,
,0:24:18,163,,,,,,,,
,0:24:19,163,,,,,,,,
,0:24:20,164,,,,,,,,
,0:24:21,164,,,,,,,,
,0:24:22,164,,,,,,,,
,0:24:23,165,,,,,,,,
,0:24:24,164,,,,,,,,
,0:24:25,165,,,,,,,,
,0:24:26,165,,,,,,,,
,0:24:27,165,,,,,,,,
,0:24:28,166,,,,,,,,
,0:24:29,166,,,,,,,,
,0:24:30,166,,,,,,,,
,0:24:31,166,,,,,,,,
,0:24:32,166,,,,,,,,
,0:24:33,166,,,,,,,,
,0:24:34,165,,,,,,,,
,0:24:35,165,,,,,,,,
,0:24:36,165,,,,,,,,
,0:24:37,164,,,,,,,,
,0:24:38,164,,,,,,,,
,0:24:39,163,,,,,,,,
,0:24:40,163,,,,,,,,
,0:24:41,162,,,,,,,,
,0:24:42,161,,,,,,,,
,0:24:43,161,,,,,,,,
,0:24:44,158,,,,,,,,
,0:24:45,157,,,,,,,,
,0:24:46,156,,,,,,,,
,0:24:47,156,,,,,,,,
,0:24:48,156,,,,,,,,
,0:24:49,157,,,,,,,,
,0:24:50,157,,,,,,,,
,0:24:51,157,,,,,,,,
,0:24:52,156,,,,,,,,
,0:24:53,154,,,,,,,,
,0:24:54,152,,,,,,,,
,0:24:55,151,,,,,,,,
,0:24:56,151,,,,,,,,
,0:24:57,150,,,,,,,,
,0:24:58,150,,,,,,,,
,0:24:59,150,,,,,,,,
,0:25:00,146,,,,,,,,
,0:25:01,145,,,,,,,,
,0:25:02,143,,,,,,,,
,0:25:03,141,,,,,,,,
,0:25:04,140,,,,,,,,
,0:25:05,140,,,,,,,,
,0:25:06,140,,,,,,,,
,0:25:07,139,,,,,,,,
,0:25:08,139,,,,,,,,
,0:25:09,138,,,,,,,,
,0:25:10,137,,,,,,,,
,0:25:11,136,,,,,,,,
,0:25:12,135,,,,,,,,
,0:25:13,134,,,,,,,,
,0:25:14,134,,,,,,,,
,0:25:15,134,,,,,,,,
,0:25:16,134,,,,,,,,
,0:25:17,134,,,,,,,,
,0:25:18,134,,,,,,,,
,0:25:19,134,,,,,,,,
,0:25:20,134,,,,,,,,
,0:25:21,133,,,,,,,,
,0:25:22,133,,,,,,,,
,0:25:23,133,,,,,,,,
,0:25:24,133,,,,,,,,
,0:25:25,133,,,,,,,,
,0:25:26,134,,,,,,,,
,0:25:27,135,,,,,,,,
,0:25:28,136,,,,,,,,
,0:25:29,136,,,,,,,,
,0:25:30,137,,,,,,,,
,0:25:31,137,,,,,,,,
,0:25:32,137,,,,,,,,
,0:25:33,137,,,,,,,,
,0:25:34,137,,,,,,,,
,0:25:35,137,,,,,,,,
,0:25:36,137,,,,,,,,
,0:25:37,137,,,,,,,,
,0:25:38,138,,,,,,,,
,0:25:39,140,,,,,,,,
,0:25:40,140,,,,,,,,
,0:25:41,141,,,,,,,,
,0:25:42,141,,,,,,,,
,0:25:43,142,,,,,,,,
,0:25:44,143,,,,,,,,
,0:25:45,143,,,,,,,,
,0:25:46,143,,,,,,,,
,0:25:47,143,,,,,,,,
,0:25:48,143,,,,,,,,
,0:25:49,144,,,,,,,,
,0:25:50,144,,,,,,,,
,0:25:51,144,,,,,,,,
,0:25:52,144,,,,,,,,
,0:25:53,145,,,,,,,,
,0:25:54,145,,,,,,,,
,0:25:55,146,,,,,,,,
,0:25:56,147,,,,,,,,
,0:25:57,147,,,,,,,,
,0:25:58,148,,,,,,,,
,0:25:59,149,,,,,,,,
,0:26:00,151,,,,,,,,
,0:26:01,151,,,,,,,,
,0:26:02,152,,,,,,,,
,0:26:03,153,,,,,,,,
,0:26:04,154,,,,,,,,
,0:26:05,156,,,,,,,,
,0:26:06,156,,,,,,,,
,0:26:07,157,,,,,,,,
,0:26:08,158,,,,,,,,
,0:26:09,159,,,,,,,,
,0:26:10,160,,,,,,,,
,0:26:11,160,,,,,,,,
,0:26:12,161,,,,,,,,
,0:26:13,162,,,,,,,,
,0:26:14,162,,,,,,,,
,0:26:15,162,,,,,,,,
,0:26:16,163,,,,,,,,
,0:26:17,163,,,,,,,,
,0:26:18,164,,,,,,,,
,0:26:19,164,,,,,,,,
,0:26:20,164,,,,,,,,
,0:26:21,164,,,,,,,,
,0:26:22,165,,,,,,,,
,0:26:23,165,,,,,,,,
,0:26:24,165,,,,,,,,
,0:26:25,165,,,,,,,,
,0:26:26,165,,,,,,,,
,0:26:27,165,,,,,,,,
,0:26:28,165,,,,,,,,
,0:26:29,166,,,,,,,,
,0:26:30,166,,,,,,,,
,0:26:31,166,,,,,,,,
,0:26:32,166,,,,,,,,
,0:26:33,166,,,,,,,,
,0:26:34,167,,,,,,,,
,0:26:35,166,,,,,,,,
,0:26:36,166,,,,,,,,
,0:26:37,165,,,,,,,,
,0:26:38,165,,,,,,,,
,0:26:39,164,,,,,,,,
,0:26:40,164,,,,,,,,
,0:26:41,164,,,,,,,,
,0:26:42,163,,,,,,,,
,0:26:43,163,,,,,,,,
,0:26:44,163,,,,,,,,
,0:26:45,163,,,,,,,,
,0:26:46,164,,,,,,,,
,0:26:47,164,,,,,,,,
,0:26:48,164,,,,,,,,
,0:26:49,165,,,,,,,,
,0:26:50,165,,,,,,,,
,0:26:51,165,,,,,,,,
,0:26:52,164,,,,,,,,
,0:26:53,162,,,,,,,,
,0:26:54,162,,,,,,,,
,0:26:55,156,,,,,,,,
,0:26:56,153,,,,,,,,
,0:26:57,150,,,,,,,,
,0:26:58,149,,,,,,,,
,0:26:59,149,,,,,,,,
,0:27:00,148,,,,,,,,
